name,URL,company,company_url,sweet_spot,range
Noel Hayden,https://signal.nfx.com/investors/noel-hayden,Consumer Internet,https://signal.nfx.com/investor-lists/top-consumer-internet-pre-seed-investors,$25K,$5K - $50K
Alexandre Carel,https://signal.nfx.com/investors/alexandre-carel,London,https://signal.nfx.com/investor-lists/top-london-investors,$25K,$5K - $50K
Oliver Slipper,https://signal.nfx.com/investors/oliver-slipper,Enterprise,https://signal.nfx.com/investor-lists/top-enterprise-pre-seed-investors,$25K,$5K - $50K
Erik Voorhees,https://signal.nfx.com/investors/erik-voorhees,Games,https://signal.nfx.com/investor-lists/top-games-pre-seed-investors,$25K,$5K - $50K
Erlend Christoffersen,https://signal.nfx.com/investors/erlend-christoffersen,ClimateTech/CleanTech,https://signal.nfx.com/investor-lists/top-climatetech-cleantech-pre-seed-investors,$25K,$5K - $50K
Fatih Isbecer,https://signal.nfx.com/investors/fatih-isbecer,Digital Health,https://signal.nfx.com/investor-lists/top-digital-health-pre-seed-investors,$25K,$5K - $50K
Jonas Sjögren,https://signal.nfx.com/investors/jonas-sjogren,Advertising,https://signal.nfx.com/investor-lists/top-advertising-pre-seed-investors,$25K,$5K - $50K
Yair Shafir,https://signal.nfx.com/investors/yair-shafir,Israel,https://signal.nfx.com/investor-lists/top-israel-investors,$50K,$25K - $100K
Miki Kuusi,https://signal.nfx.com/investors/miki-kuusi,Games,https://signal.nfx.com/investor-lists/top-games-pre-seed-investors,$25K,$5K - $50K
Hilmar Veigar Petursson,https://signal.nfx.com/investors/hilmar-veigar-petursson,Enterprise Applications,https://signal.nfx.com/investor-lists/top-enterprise-applications-pre-seed-investors,$25K,$5K - $50K
Nick Robertson,https://signal.nfx.com/investors/nick-robertson,London,https://signal.nfx.com/investor-lists/top-london-investors,$25K,$5K - $50K
Preetham Gaddam,https://signal.nfx.com/investors/preetham-gaddam,Boston (MA),https://signal.nfx.com/investor-lists/top-boston-new-england-investors,$1,$1 - $1
Shiv Parekh,https://signal.nfx.com/investors/shiv-parekh,AI,https://signal.nfx.com/investor-lists/top-ai-pre-seed-investors,$150K,$50K - $500K
Eduardo Chades,https://signal.nfx.com/investors/eduardo-chades,Sao Paulo (Brazil),https://signal.nfx.com/investor-lists/top-latam-latin-america-investors,$25K,$5K - $50K
Anton Gauffin,https://signal.nfx.com/investors/anton-gauffin,Consumer Health,https://signal.nfx.com/investor-lists/top-consumer-health-pre-seed-investors,$25K,$5K - $50K
Holger Hübner,https://signal.nfx.com/investors/holger-hubner,Consumer Internet,https://signal.nfx.com/investor-lists/top-consumer-internet-pre-seed-investors,$25K,$10K - $50K
Donovan Duncan,https://signal.nfx.com/investors/donovan-duncan,Austin (TX),https://signal.nfx.com/investor-lists/top-austin-investors,$25K,$5K - $50K
André Zimmermann,https://signal.nfx.com/investors/andre-zimmermann,Sao Paulo (Brazil),https://signal.nfx.com/investor-lists/top-latam-latin-america-investors,$25K,$5K - $50K
Mantas Mikuckas,https://signal.nfx.com/investors/mantas-mikuckas,Games,https://signal.nfx.com/investor-lists/top-games-pre-seed-investors,$25K,$5K - $50K
Tom Chapman,https://signal.nfx.com/investors/tom-chapman,London,https://signal.nfx.com/investor-lists/top-london-investors,$25K,$5K - $50K
Amiad Solomon,https://signal.nfx.com/investors/amiad-solomon,New York (NY),https://signal.nfx.com/investor-lists/top-new-york-city-investors,$75K,$25K - $150K
Yoni Assia,https://signal.nfx.com/investors/yoni-assia,Israel,https://signal.nfx.com/investor-lists/top-israel-investors,$25K,$5K - $50K
Björn Bauermeister,https://signal.nfx.com/investors/bjorn-bauermeister,Advertising,https://signal.nfx.com/investor-lists/top-advertising-pre-seed-investors,$25K,$5K - $50K
Florian Körner,https://signal.nfx.com/investors/florian-korner,Advertising,https://signal.nfx.com/investor-lists/top-advertising-pre-seed-investors,$25K,$5K - $50K
David Beckham,https://signal.nfx.com/investors/david-beckham,Canada,https://signal.nfx.com/investor-lists/top-canada-investors,$25K,$5K - $50K
Tamir Carmi,https://signal.nfx.com/investors/tamir-carmi,Israel,https://signal.nfx.com/investor-lists/top-israel-investors,$25K,$5K - $50K
Peter Vesterbacka,https://signal.nfx.com/investors/peter-vesterbacka,AR/VR,https://signal.nfx.com/investor-lists/top-ar-vr-pre-seed-investors,$25K,$5K - $50K
Ned Sherman,https://signal.nfx.com/investors/ned-sherman,Los Angeles (CA),https://signal.nfx.com/investor-lists/top-los-angeles-southern-california-investors,$25K,$5K - $50K
Shahaf Bar-Geffen,https://signal.nfx.com/investors/shahaf-bar-geffen,Israel,https://signal.nfx.com/investor-lists/top-israel-investors,$25K,$5K - $50K
Frank Sagnier,https://signal.nfx.com/investors/frank-sagnier,London,https://signal.nfx.com/investor-lists/top-london-investors,$25K,$5K - $50K
Knut Frängsmyr,https://signal.nfx.com/investors/knut-frangsmyr,E-commerce,https://signal.nfx.com/investor-lists/top-e-commerce-pre-seed-investors,$25K,$5K - $50K
Sir Alex Ferguson,https://signal.nfx.com/investors/sir-alex-ferguson,FinTech,https://signal.nfx.com/investor-lists/top-fintech-pre-seed-investors,$25K,$5K - $50K
Eyal Grundstein,https://signal.nfx.com/investors/eyal-grundstein,San Francisco (CA),https://signal.nfx.com/investor-lists/top-san-francisco-bay-area-investors,$25K,$5K - $50K
Nimrod Lehavi,https://signal.nfx.com/investors/nimrod-lehavi,Israel,https://signal.nfx.com/investor-lists/top-israel-investors,$25K,$5K - $50K
Gustavo Pessoa,https://signal.nfx.com/investors/gustavo-pessoa,Sao Paulo (Brazil),https://signal.nfx.com/investor-lists/top-latam-latin-america-investors,$25K,$5K - $50K
Elad Cohen,https://signal.nfx.com/investors/elad-cohen_1,Israel,https://signal.nfx.com/investor-lists/top-israel-investors,$25K,$5K - $50K
Calvin Chu,https://signal.nfx.com/investors/calvin-chu,Chicago (IL),https://signal.nfx.com/investor-lists/top-midwest-investors,$25K,$5K - $50K
Arthur Lazarte,https://signal.nfx.com/investors/arthur-lazarte,Sao Paulo (Brazil),https://signal.nfx.com/investor-lists/top-latam-latin-america-investors,$25K,$5K - $50K
Daniel Orlean,https://signal.nfx.com/investors/daniel-orlean,Brazil,https://signal.nfx.com/investor-lists/top-latam-latin-america-investors,$25K,$5K - $50K
Tue Lumbye,https://signal.nfx.com/investors/tue-lumbye,Digital Health,https://signal.nfx.com/investor-lists/top-digital-health-pre-seed-investors,$25K,$5K - $50K
Tunç Yalgın,https://signal.nfx.com/investors/tunc-yalgin,Consumer Internet,https://signal.nfx.com/investor-lists/top-consumer-internet-pre-seed-investors,$25K,$5K - $50K
Patti Hart,https://signal.nfx.com/investors/patti-hart,Entertainment & Sports,https://signal.nfx.com/investor-lists/top-entertainment-sports-seed-investors,$1.5M,$100K - $5.0M
Yago Arbeloa,https://signal.nfx.com/investors/yago-arbeloa,Advertising,https://signal.nfx.com/investor-lists/top-advertising-pre-seed-investors,$88K,$25K - $150K
Stefan Lindeberg,https://signal.nfx.com/investors/stefan-lindeberg,Advertising,https://signal.nfx.com/investor-lists/top-advertising-pre-seed-investors,$25K,$5K - $50K
Christian Wenger,https://signal.nfx.com/investors/christian-wenger,Digital Health,https://signal.nfx.com/investor-lists/top-digital-health-pre-seed-investors,$25K,$5K - $50K
Sedat Eryilmaz,https://signal.nfx.com/investors/sedat-eryilmaz,BioTech,https://signal.nfx.com/investor-lists/top-biotech-pre-seed-investors,$25K,$5K - $50K
Suyash Gandhi,https://signal.nfx.com/investors/suyash-gandhi,New York (NY),https://signal.nfx.com/investor-lists/top-new-york-city-investors,$25K,$5K - $50K
Mauricio Feldman,https://signal.nfx.com/investors/mauricio-feldman,Rio De Janeiro (Brazil),https://signal.nfx.com/investor-lists/top-latam-latin-america-investors,$25K,$5K - $50K
Jennifer Piro,https://signal.nfx.com/investors/jennifer-piro,Washington (D.C.),https://signal.nfx.com/investor-lists/top-washington-d-c-investors,$25K,$5K - $50K
Sagi Schliesser,https://signal.nfx.com/investors/sagi-schliesser,AI,https://signal.nfx.com/investor-lists/top-ai-pre-seed-investors,$100K,$25K - $250K
Zak May,https://signal.nfx.com/investors/zak-may,AI,https://signal.nfx.com/investor-lists/top-ai-pre-seed-investors,$500K,$100K - $5.0M
Stephen Kawaja,https://signal.nfx.com/investors/stephen-kawaja,AI,https://signal.nfx.com/investor-lists/top-ai-pre-seed-investors,$250K,$25K - $1M
Adam Kirsch,https://signal.nfx.com/investors/adam-kirsch,"Angel, Scout, and Solo-Capitalists (Other Lists)",https://signal.nfx.com/investor-lists/top-angel-scout-and-solo-capitalists-investors,$5K,$1K - $25K
Joseph Baron,https://signal.nfx.com/investors/joseph-baron,AI,https://signal.nfx.com/investor-lists/top-ai-pre-seed-investors,$100K,$50K - $300K
Malin-Iulian Stefanescu,https://signal.nfx.com/investors/malin-iulian-stefanescu,AgTech,https://signal.nfx.com/investor-lists/top-agtech-pre-seed-investors,$50K,$10K - $100K
Tom Allison,https://signal.nfx.com/investors/tom-allison,BioTech,https://signal.nfx.com/investor-lists/top-biotech-seed-investors,$3.0M,$50K - $5.0M
Chris Kurdziel,https://signal.nfx.com/investors/chris-kurdziel,AR/VR,https://signal.nfx.com/investor-lists/top-ar-vr-pre-seed-investors,$10K,$5K - $25K
Anthony Kuo,https://signal.nfx.com/investors/anthony-kuo,AI,https://signal.nfx.com/investor-lists/top-ai-pre-seed-investors,$50K,$25K - $250K
Alexander Lucey,https://signal.nfx.com/investors/alexander-lucey,Diverse Investors (Other Lists),https://signal.nfx.com/investor-lists/top-diverse-investors,$15K,$10K - $25K
Kevin Colas,https://signal.nfx.com/investors/kevin-colas,Israel,https://signal.nfx.com/investor-lists/top-israel-investors,$100K,$50K - $250K
Nazarii Hrechanyk,https://signal.nfx.com/investors/hrechanyk11,Consumer Internet,https://signal.nfx.com/investor-lists/top-consumer-internet-pre-seed-investors,$2K,$1 - $10K
Nati Berkover,https://signal.nfx.com/investors/nati-berkover,"Angel, Scout, and Solo-Capitalists (Other Lists)",https://signal.nfx.com/investor-lists/top-angel-scout-and-solo-capitalists-investors,$1,$1 - $1
Jabez Dewey,https://signal.nfx.com/investors/jabez-dewey,FinTech,https://signal.nfx.com/investor-lists/top-fintech-pre-seed-investors,$250K,$50K - $500K
Olga Vorobyeva,https://signal.nfx.com/investors/olga-vox,Female Investors (Other Lists),https://signal.nfx.com/investor-lists/top-female-investors,$20K,$5K - $50K
Nicholas Moryl,https://signal.nfx.com/investors/nicholas-moryl,Analytics,https://signal.nfx.com/investor-lists/top-analytics-pre-seed-investors,$25K,$10K - $50K
Charles Huang,https://signal.nfx.com/investors/charles-huang,Mountain View (CA),https://signal.nfx.com/investor-lists/top-san-francisco-bay-area-investors,$25K,$5K - $50K
Kyle Blank,https://signal.nfx.com/investors/kyle-blank,Israel,https://signal.nfx.com/investor-lists/top-israel-investors,$2.5M,$500K - $5.0M
Tigran Sloyan,https://signal.nfx.com/investors/tigran-sloyan_1,"Angel, Scout, and Solo-Capitalists (Other Lists)",https://signal.nfx.com/investor-lists/top-angel-scout-and-solo-capitalists-investors,$20K,$5K - $100K
Michael Son,https://signal.nfx.com/investors/michael_15,Advertising,https://signal.nfx.com/investor-lists/top-advertising-pre-seed-investors,$1M,$500K - $3.0M
Doug Butdorf,https://signal.nfx.com/investors/doug-butdorf,Advertising,https://signal.nfx.com/investor-lists/top-advertising-pre-seed-investors,$5K,$1K - $10K
Davide Rovera,https://signal.nfx.com/investors/davide-rovera,AgTech,https://signal.nfx.com/investor-lists/top-agtech-pre-seed-investors,$5K,$500 - $10K
Keith Scandone,https://signal.nfx.com/investors/keith-scandone,Philadelphia (PA),https://signal.nfx.com/investor-lists/top-new-york-city-investors,$200K,$50K - $500K
Annie Zhang,https://signal.nfx.com/investors/annie-zhang,AR/VR,https://signal.nfx.com/investor-lists/top-ar-vr-pre-seed-investors,$15K,$5K - $30K
Varun Srinivasan,https://signal.nfx.com/investors/varun-srinivasan,AI,https://signal.nfx.com/investor-lists/top-ai-pre-seed-investors,$25K,$10K - $50K
David Quiec,https://signal.nfx.com/investors/david-quiec,Advertising,https://signal.nfx.com/investor-lists/top-advertising-pre-seed-investors,$25K,$10K - $50K
Oleg Evseenkov,https://signal.nfx.com/investors/evseenkov-oleg,AgTech,https://signal.nfx.com/investor-lists/top-agtech-pre-seed-investors,$20K,$5K - $200K
